id,datetime,lat,lon,geom
26135,2024-05-03 10:28:32.005774,63.440852,10.352525,0101000020E6100000780B24287EB4244027309DD66DB84F40
26134,2024-05-03 10:28:33.293926,63.440858,10.352547999999999,0101000020E6100000588AE42B81B424400917F2086EB84F40
26133,2024-05-03 10:28:34.122416,63.440861999999996,10.352573,0101000020E6100000BCE7C07284B424404A06802A6EB84F40
26132,2024-05-03 10:28:35.172227,63.440864999999995,10.352597,0101000020E6100000DE550F9887B42440BB79AA436EB84F40
26131,2024-05-03 10:28:37.266285,63.440866,10.352654,0101000020E61000006F9BA9108FB424408CF50D4C6EB84F40
26130,2024-05-03 10:28:39.394602,63.440864999999995,10.352712,0101000020E610000042D0D1AA96B42440BB79AA436EB84F40
26129,2024-05-03 10:28:41.538566,63.440866,10.352767,0101000020E6100000503750E09DB424408CF50D4C6EB84F40
26128,2024-05-03 10:28:42.576021,63.440864,10.352784999999999,0101000020E6100000E9094B3CA0B42440EBFD463B6EB84F40
26127,2024-05-03 10:28:43.637157,63.440858999999996,10.352822,0101000020E61000005E9ECE15A5B42440D99255116EB84F40
26126,2024-05-03 10:28:44.721971,63.440853,10.352863,0101000020E6100000D8EF8975AAB42440F7AB00DF6DB84F40
26125,2024-05-03 10:28:45.7619,63.44085,10.352893,0101000020E610000083F92B64AEB424408638D6C56DB84F40
26124,2024-05-03 10:28:46.850981,63.440844,10.352929999999999,0101000020E6100000F78DAF3DB3B42440A45181936DB84F40
26123,2024-05-03 10:28:47.902931,63.440833,10.352991,0101000020E61000008E90813CBBB42440B0FF3A376DB84F40
26122,2024-05-03 10:28:48.961715,63.440827,10.353022,0101000020E61000007A89B14CBFB42440CE18E6046DB84F40
26121,2024-05-03 10:28:50.01125,63.440821,10.353049,0101000020E610000061C5A9D6C2B42440EC3191D26CB84F40
26120,2024-05-03 10:28:51.073858,63.440813,10.353079,0101000020E61000000BCF4BC5C6B424406953758F6CB84F40
26119,2024-05-03 10:28:52.13914,63.440802999999995,10.353107,0101000020E610000033FAD170CAB42440457D923B6CB84F40
26118,2024-05-03 10:28:53.16359,63.440799,10.353123,0101000020E61000004AEEB089CCB42440048E041A6CB84F40
26117,2024-05-03 10:28:54.205908,63.440788,10.353148,0101000020E6100000AD4B8DD0CFB42440103CBEBD6BB84F40
26116,2024-05-03 10:28:55.334489,63.440768999999996,10.353195999999999,0101000020E6100000F1272A1BD6B42440990B5C1E6BB84F40
26115,2024-05-03 10:28:56.350624,63.440740999999996,10.353242999999999,0101000020E6100000F4143944DCB42440CF807A336AB84F40
26114,2024-05-03 10:28:57.374169,63.440721999999994,10.353278999999999,0101000020E610000027BA2EFCE0B424405850189469B84F40
26113,2024-05-03 10:28:58.421542,63.440706,10.353311,0101000020E610000055A2EC2DE5B424405393E00D69B84F40
26112,2024-05-03 10:28:59.448804,63.440692,10.353344,0101000020E6100000C4793881E9B42440EECD6F9868B84F40
26111,2024-05-03 10:29:00.506296,63.440676999999994,10.353384,0101000020E6100000FDDB65BFEEB42440B88C9B1A68B84F40
26110,2024-05-03 10:29:01.566582,63.440662999999994,10.35342,0101000020E610000030815B77F3B4244053C72AA567B84F40
26109,2024-05-03 10:29:02.604368,63.440649,10.353454,0101000020E6100000E04735ECF7B42440EF01BA2F67B84F40
26108,2024-05-03 10:29:03.637026,63.440633999999996,10.353492,0101000020E610000096CB46E7FCB42440B9C0E5B166B84F40
26107,2024-05-03 10:29:04.898569,63.440621,10.353525,0101000020E610000005A3923A01B524402577D84466B84F40
26106,2024-05-03 10:29:05.745925,63.440608,10.353553999999999,0101000020E61000006EBDA60705B52440902DCBD765B84F40
26105,2024-05-03 10:29:06.791073,63.440583999999994,10.353612,0101000020E610000041F2CEA10CB524400792770E65B84F40
26104,2024-05-03 10:29:07.848613,63.440566999999994,10.35365,0101000020E6100000F775E09C11B524403159DC7F64B84F40
26103,2024-05-03 10:29:08.91199,63.440548,10.353698,0101000020E61000003B527DE717B52440BB287AE063B84F40
26102,2024-05-03 10:29:09.981167,63.440531,10.353729999999999,0101000020E6100000683A3B191CB52440E5EFDE5163B84F40
26101,2024-05-03 10:29:11.026398,63.440515,10.353755,0101000020E6100000CC9717601FB52440DF32A7CB62B84F40
26100,2024-05-03 10:29:12.08025,63.440498999999996,10.353779999999999,0101000020E61000002FF5F3A622B52440D9756F4562B84F40
26099,2024-05-03 10:29:13.121614,63.440484999999995,10.353799,0101000020E61000000BB77C2425B5244074B0FECF61B84F40
26098,2024-05-03 10:29:14.186434,63.440470999999995,10.353812999999999,0101000020E61000009ECC3FFA26B524400FEB8D5A61B84F40
26097,2024-05-03 10:29:15.230676,63.440456999999995,10.35383,0101000020E6100000F7AFAC3429B52440AA251DE560B84F40
26096,2024-05-03 10:29:16.297325,63.440444,10.353838,0101000020E6100000022A1C412AB5244016DC0F7860B84F40
26095,2024-05-03 10:29:17.35335,63.440428,10.353843,0101000020E610000049D6E1E82AB52440101FD8F15FB84F40
26094,2024-05-03 10:29:18.413437,63.440414,10.353845,0101000020E6100000CCB4FD2B2BB52440AB59677C5FB84F40
26093,2024-05-03 10:29:19.476399,63.440402,10.353841,0101000020E6100000C6F7C5A52AB52440E78BBD175FB84F40
26092,2024-05-03 10:29:20.509704,63.440388999999996,10.353835,0101000020E61000003E5C72DC29B524405242B0AA5EB84F40
26091,2024-05-03 10:29:21.568004,63.440376,10.353826999999999,0101000020E610000032E202D028B52440BEF8A23D5EB84F40
